username,tr,rank,glicko,rd,apm,pps,vs
minghao_gf,14271.61730886509,s-,1748.372121959233,95.81980368627084,30.57,1.26,71.93
wei1127,14270.997945594507,s-,1743.6715733047777,60.59435016893907,30.54,1.47,71.8
m1sl,14270.43422376287,s-,1743.661321465902,60.74851584956029,30.98,1.45,72.95
_addison_uwu_,14270.326191225759,s-,1743.7180683676975,61.153073404645006,33.16,1.17,74.58
aromasmells1,14269.75807656847,s-,1747.7516364283294,86.70689424006574,39.35,1.33,79
chiennv,14269.6911416272,s-,1743.685130326611,61.19013967417264,34.83,1.24,70.86
tuguu0413,14268.82321413553,s-,1744.388180261215,66.00437259018051,33.68,1.51,76.43
zxcr,14268.24350144982,s-,1744.4520850634062,74.63508324193651,35.27,1.4,74.07
cheonum,14268.060944927462,s-,1743.7119629299564,61.996539782622,37.1,1.3,79.94
ellzn,14268.05989190147,s-,1745.1092534355437,77.8640271691376,30.71,1.63,72.26
noah346698,14268.015700466707,s-,1743.9326871667781,63.42163383964413,34.79,1.16,74.95
king_henry_viii,14266.779803326992,s-,1745.0248232066028,70.82704231787204,33.11,1.12,74.62
schmerzfrei,14266.758384147786,s-,1743.475685385164,66.99490787420415,30.61,1.58,70.78
jdnex,14265.916045805056,s-,1743.8142372610102,86.48413653437362,37.74,1.69,82.49
hurby,14265.879852776683,s-,1743.3443734738687,60.497707984289065,39.42,1.6,80.69
sexquih,14265.756092994683,s-,1744.304162417531,66.66258970644625,28.04,1.21,68.62
randomguyawesome,14265.283062150877,s-,1747.7956059451158,88.69248876405507,43.14,1.79,88.35
bootros2gali,14265.020381293352,s-,1744.7553299540266,69.80646607446336,34.65,1.31,76.46
akdsksyd,14264.804860930308,s-,1743.8083145492233,63.87899109137775,38.79,1.12,79.66
jaraujo,14264.709884865415,s-,1744.3317503177655,90.24411084667814,29.64,1.38,70.6
fxrtune_2,14264.463951043159,s-,1743.7439976599678,90.60179837573119,44.09,1.39,81.53
kimmmmmmmmmmmm,14264.355900195455,s-,1743.8763611778486,66.48720336397903,27.58,1.6,69.81
reditas,14262.477933866507,s-,1744.2635343637146,95.67839638887281,30.12,1.25,67.01
kage094,14262.286430020504,s-,1748.0564319868513,96.44595369139608,27.13,1.18,65.5
sunwoo2010,14262.232373370636,s-,1747.71279267631,90.35009936225443,47.95,1.52,91.48
chiseledsine,14261.51931053478,s-,1743.1385289443383,60.88173452273567,28.75,1.42,70.98
cashapp-cokeroll,14261.017265362716,s-,1743.9311080414716,66.13466740365735,33.63,1.38,73.2
icannotbeserious,14260.929438394065,s-,1744.8398447475467,73.92632805553451,36.08,1.28,74.13
nisperger,14260.775688765296,s-,1743.046689462199,60.58389507600243,42.08,1.57,82.59
teshima,14260.11206648374,s-,1743.1202025180132,69.31368577870552,30.04,1.33,70.35
flar3,14259.852293090558,s-,1746.9686477732644,87.66084452754863,37.76,1.77,75.14
kang080405,14259.59147460872,s-,1746.0739394762672,95.1926341919511,33.54,1.55,71.78
brian2woen,14259.192952269732,s-,1745.9492795771193,79.5672834691539,39.02,1.64,80.5
m1chael_k,14258.84023537716,s-,1744.7317721907407,72.05385665736245,41.54,1.38,83.78
supply,14258.723182188789,s-,1743.0478631319793,62.39275715434525,38.08,1.2,76.31
thefudgeishot,14258.591623698796,s-,1748.2437023500802,98.00891334902214,41.12,1.55,87.03
ivanchewy,14258.4712021533,s-,1742.893018956701,60.49918636468926,31.39,1.86,68.66
santo06,14256.713102073163,s-,1746.580950460222,90.4604742888518,30.63,1.27,75.3
pjw1234,14256.700370892442,s-,1742.8499765718234,60.915081550427644,35.94,1.51,78.78
7942,14256.419665767437,s-,1746.4693511024277,94.87937671440795,34.87,1.41,81.99
netaora2,14256.2866695755,s-,1742.7832881157099,60.64918428212261,28.01,1.27,71.73
ab3142,14256.026078911129,s-,1746.4731733443473,84.05462567673793,35.66,1.28,75.76
happy_rul,14255.247395555354,s-,1767.1999523270174,67.84314207477395,36.24,1.23,83.92
johndarksouls,14254.730875567757,s-,1742.6948831085115,60.6902435752034,30.51,1.35,67.17
asyura,14254.390365130157,s-,1742.9310630533364,62.33672910109096,51.66,1.33,98.73
garak33,14253.141449907967,s-,1742.5908409648912,66.64408474073957,33.42,1.46,76.86
neotix,14252.405224871927,s-,1742.5817475843887,60.87360454694443,32.81,1.53,69.95
tobnroceulb,14251.270843266193,s-,1746.1025514564622,83.57823070253684,29.87,1.2,70.61
newl,14249.847838241369,s-,1742.9497761016648,64.22994030351254,35.82,1.24,76
goldengon,14249.725224129694,s-,1743.8771035583075,71.1834919224302,34.77,1.62,75.6
roronoapat,14249.325973503463,s-,1744.2665008189065,72.80492969289116,28.42,1.36,65.33
ekdhsdl,14248.869735819815,s-,1742.3891631844576,61.02022623763106,30.32,1.29,71.11
kiu0825,14248.76831837411,s-,1742.9549039846647,64.68409480155877,30.98,1.2,70.07
nikshim,14248.577155076218,s-,1742.6752013846829,62.969117004397354,28.38,1.25,68
utyksr,14248.019875902646,s-,1742.2761401986802,60.62678534555605,37.13,1.68,79.6
shinrunner,14247.536663553106,s-,1743.3570276362632,67.72976012913318,40.59,1.22,79.46
blusamu,14247.19162498072,s-,1742.5348967590994,62.611578816803366,29.28,1.31,71.17
sonc_young,14246.596754880195,s-,1742.4390013094155,62.22923285127024,34.25,1.22,72.35
j22l2,14246.33162018792,s-,1742.1543959387159,64.50517561278883,28.91,1.35,71.17
el_clear,14246.276684158134,s-,1742.83093429057,64.86435176395064,29.63,1.07,65.61
test10523,14245.697172805021,s-,1744.3982880121346,81.04561471922412,34.32,1.29,78.02
spotlessdurian,14245.66773233611,s-,1742.8644924405667,89.31661639374039,36.55,1.39,83.16
hyoje0523,14245.250967266586,s-,1742.325840801264,74.02955722872925,36.43,1.4,81.43
air622123,14245.206984321958,s-,1742.1211473486555,60.73179027949301,38.56,1.41,78.76
sleepyzambo,14244.96102952587,s-,1742.0736227178404,60.52250068779235,39.94,1.46,79.58
lostmemory,14243.438856830122,s-,1744.8159464169528,79.55119967805344,31.41,1.48,71.1
okjiyam,14243.339117069128,s-,1746.292277238361,87.8127978526326,39,1.39,76.71
borabora_216,14242.992659055908,s-,1742.7503375254128,65.63147925067817,28.96,1.34,68.88
helm,14242.205147176295,s-,1831.6743543412601,80.92293045691639,37.56,1.56,89.16
xbreak,14241.530675034921,s-,1744.1021334982936,74.79248417027415,37.34,1.53,76.38
shamshan,14241.193597999743,s-,1745.368208136557,84.88176976223276,31.35,1.4,68.71
wb__00,14241.089993520876,s-,1744.3651542557848,76.6236950356147,31.02,1.3,70.02
vladthelad11,14241.080777769137,s-,1741.8285453290305,60.46579634627881,27.22,1.28,69.09
tangeriness,14241.056641778412,s-,1743.1686867295716,69.05585858664472,42.99,1.25,82.41
spadexdemon,14240.579800155856,s-,1741.8158829871297,60.5806487148311,29.98,1.46,73.93
theonlyloser,14240.49757891023,s-,1741.823665727899,60.662983788509074,37.98,1.71,77.55
fal_,14239.527756910269,s-,1747.270631289175,95.32449337138817,34.88,1.58,69.42
kairowalrus,14238.532541755696,s-,1741.7225211462762,81.78209942758997,32.61,1.62,78.71
doomgirl,14237.059153413811,s-,1746.777350382707,93.23045290367743,31.39,1.18,75.74
alexshishuaib,14237.047179825635,s-,1743.3981859324865,72.07696002797188,30.12,1.6,67.31
pakao,14236.733761453637,s-,1743.1181976471544,84.41949500542066,36.37,1.44,70.33
wootsie,14236.628316325563,s-,1747.419156582125,97.3483244526023,31.29,1.49,72.73
justcards,14235.218849894994,s-,1745.7392333686425,97.50223678312695,36.29,1.31,79.19
hpzhop,14234.755098253001,s-,1741.4766331346855,60.679468621842005,29.38,1.3,67.41
slowdynamite,14233.933184749494,s-,1742.1253622751392,65.17216098507554,30.22,1.39,73.97
wayhann,14233.924069681421,s-,1743.1323462725989,76.60452132669856,35.44,1.67,71.1
maxandgronch,14233.725135326174,s-,1741.6591175157146,99.25889052117176,36.61,1.54,75.84
tt410,14233.660051888824,s-,1744.5190365751027,80.47262304823559,37.38,1.04,78.4
bruschino14,14232.399311861756,s-,1743.7094913079607,80.85779670271471,41.67,1.7,85.97
jazzypanda_ar,14231.346511189437,s-,1741.780222816151,63.96996842171259,25.66,1.27,65.68
kingtritech08,14230.996290508581,s-,1743.3322536302965,84.0142945440281,30,1.25,71.9
pie147,14230.69784302689,s-,1741.3895492429574,61.71036814819301,30.59,1.32,69.34
immarried,14230.477806237237,s-,1741.724776850997,66.95410561102443,33.3,1.88,68.44
patchut,14230.245842220176,s-,1741.1825104041702,60.55241692898153,36.5,1.19,73.03
generallee,14230.111898188354,s-,1744.173029382097,79.6714499744793,33.03,1.36,68.86
l4l4m0ve,14229.786704783173,s-,1806.214170098568,87.1993095716113,47.15,1.48,95.12
necryx,14229.476226527888,s-,1741.309316129239,61.67268771396004,30.61,1.45,69.59
alvisssssssssss,14229.238034913973,s-,1892.116687932501,99.9,36.57,1.3,75.26
allanscott,14228.651386769963,s-,1742.845915574149,71.83820153068686,33.14,1.5,69.69
fxrtune_,14228.411242673543,s-,1742.849758019565,71.95631797734187,39.64,1.35,77.04
witt123,14228.216849434544,s-,1741.1964416066342,61.43923025864881,35.65,1.35,77.23
ksw0ksw,14227.620961347324,s-,1741.0738920156102,60.88237284661032,38.88,1.53,79.74
verdna,14227.256277761615,s-,1742.5991462533602,86.8108048220339,45.86,1.69,94.31
shibalshekiya,14227.232908073602,s-,1743.7635223809518,98.20700783035258,29.34,1.26,70.15
shadow_catt,14226.913330316305,s-,1741.174404555362,62.80900760083858,27.36,1.32,69.66
lyza22,14226.759178787433,s-,1741.1633897528777,61.798499363364385,26.65,1.18,69.35
augenzueg,14226.285330866041,s-,1741.4850689027335,64.05658621258176,30.61,1.43,67.14
savannahwild,14225.893305353151,s-,1740.9542278932022,73.78846976480736,28.84,1.58,71.24
arman2399,14225.652598783558,s-,1741.303711362771,69.13746313328309,32.94,1.26,77.57
emanirs,14225.218175632413,s-,1744.3583084457882,93.73394645893177,25.47,1.3,62.2
k3rn,14225.11330139445,s-,1741.5905658662457,65.19436239480302,31.18,1.24,74.19
reem,14224.589863496896,s-,1766.208963320532,87.88263828472081,42,1.76,87.1
ethanxicespice,14224.377630123096,s-,1740.8489170958464,60.7038305644959,33.86,1.61,71.74
zavya,14222.693404807018,s-,1740.7501710935326,60.72781718220589,26.54,1.25,59.55
hypreo,14222.558322696821,s-,1742.78540232377,99.82968946640852,32.12,1.19,72.81
tong123,14222.264443040294,s-,1741.2774357059914,95.29803736861176,40.9,1.88,84.53
quantumnerd,14221.32319454808,s-,1830.6457567492266,88.98136068648357,37.32,1.75,80.36
ippei,14221.119042609353,s-,1742.2006854736178,71.66604579032831,35.62,1.17,76.69
0fs,14220.067466488037,s-,1740.8297181072164,62.274462848412774,38.16,1.29,74.84
f1ya,14218.189860837872,s-,1743.311536493035,78.8670109435212,30.71,1,74.99
philster237,14218.137719665272,s-,1777.4841282225611,83.90861648430547,33.03,1.51,76.17
give-spaghetti,14217.761699475826,s-,1740.4401716767807,60.662805317317684,37.23,1.3,74.98
cosmic_s,14217.625581292798,s-,1740.6277430856198,61.92987640412707,36.35,1.28,77.77
gaoqiqiang,14217.583659244863,s-,1740.5212668494005,61.25777178565811,34.08,1.63,74.37
dontstopmenow,14217.510381502316,s-,1744.1127774107047,84.17978540828513,37.52,1.52,78.56
dookieloser,14216.880257197256,s-,1741.8885325863241,70.32904295524213,32.6,1.29,68.23
bai_lang,14216.303388327684,s-,1741.5125010140005,68.14643717457805,30.32,1.54,73.63
zipping1,14216.191166965566,s-,1740.4659145793119,61.44774788444772,29.08,1.39,65.15
ky17,14215.649089271503,s-,1740.3925196010007,61.18614083291814,31.71,1.35,68.12
arc_sin,14215.60499351728,s-,1888.9674360739095,91.1417479698256,44.82,1.6,99.34
lwizo,14215.462484962234,s-,1777.8977349873448,97.06457433722669,40.64,1.67,80.55
koyomionisama,14215.19486377156,s-,1743.1428729205115,78.96575556639203,30.55,1.45,62.98
sangmoonyasking,14215.18884839844,s-,1742.0212612489734,71.83895443527743,36.79,1.24,77.52
citizensweeps,14215.171428307947,s-,1742.884118135242,77.33607189660027,34.98,1.19,73.32
uncovermoon02,14214.48984117777,s-,1743.301452587556,80.2426260403777,32.06,1.36,68.95
bigbrainben,14214.29961060395,s-,1742.0868978982694,72.6056358622059,32.49,1.37,74.94
surikovvladislav,14213.75521460183,s-,1740.2050402936745,60.717784364825214,31.64,1.62,68.95
playertwo,14212.832190385314,s-,1740.524892804765,63.151120086571765,44.09,1.28,82.6
mrsheeeeeep,14212.786245780813,s-,1765.234262378913,71.41655022384366,29.18,1.51,66.9
zopy49,14212.180205354149,s-,1740.0651546562367,60.43163099558518,26.65,1.8,58.21
cs55,14212.163718628583,s-,1744.7481686687997,90.22692098402192,27.51,1.41,65.62
gagu748,14211.668917429004,s-,1740.1744435862004,61.34160040785285,42.8,1.31,82
mat_9000,14211.347759721019,s-,1740.052831738119,60.67988934783343,41.73,1.54,83.63
nyuuiam,14211.191467841129,s-,1740.4979730684872,83.62278798145763,33,1.48,77.34
azureclover,14210.61338631191,s-,1742.6642559974225,81.71835048113518,42.7,1.28,90.01
molter88kd,14210.362353703242,s-,1740.8247814052504,67.05711386876031,30.99,1.25,72.72
skippydippy,14210.269174995878,s-,1739.987522354575,60.681556766780176,33.61,1.18,75.26
lewalexis1,14210.149993519926,s-,1740.4874824382844,67.96482567305324,39.25,1.45,83.8
nanami_sgf,14209.268452074699,s-,1742.0501610439503,98.33812728607987,27.29,1.33,67.98
woshiwangjiejie,14208.60283923622,s-,1742.5727660761306,93.92189881313328,29.18,1.53,68.86
tzuyu,14208.45623768351,s-,1739.8702493661203,60.63564466304619,35.94,1.51,75.61
chungusmasterr,14208.060366531932,s-,1741.7508052590142,92.90030179487208,33.11,1.37,77.7
mathegenie03,14207.853541219667,s-,1740.3269771586563,70.8315105092345,33.49,1.31,76.68
unchocman,14207.846335151145,s-,1740.4481769861081,68.61743450429147,31.27,1.35,71.91
thaclumsyy,14206.505078393591,s-,1818.8643093122441,92.63874663602348,40.91,1.71,87.83
javi_cf,14206.274991115451,s-,1741.9976034266379,75.17330585387728,31.71,1.55,79.75
meickl,14205.261418730242,s-,1739.634615707778,60.36623310341198,32.36,1.44,73.03
star216,14205.209904027732,s-,1740.5438127926902,69.27172387296235,34.65,1.07,72.51
afk_guy,14205.09697028287,s-,1739.768188039846,61.29854254889189,39.97,1.34,80.66
seedf,14204.65683947372,s-,1741.3212019938153,71.4851545679817,30.85,1.45,70.64
hikikololi,14203.642746692587,s-,1740.2653245412293,65.09087464033884,41.49,1.24,79.51
ansonkeung,14203.568641184398,s-,1739.84396915251,62.39302060433174,43.32,1.38,93.6
noah22,14203.525636495991,s-,1739.5669708481128,60.612006310448535,41.34,1.5,79.31
el_carpincho,14203.375648571195,s-,1739.997953325856,98.46679530567039,36.18,1.41,77.91
henry123456,14203.118318743247,s-,1741.5966306455139,73.84981109013405,38.51,1.21,74.2
pouletfermier,14202.751222768204,s-,1741.2870498811722,72.01339331281969,28.91,1.13,68.69
_wquan,14202.477646274072,s-,1743.262171864267,84.66603621661461,37.52,1.44,81.24
iloveudummy,14202.200450973385,s-,1745.1734275984008,96.71920262310398,27.03,1.16,67.61
awzaq,14202.08895600588,s-,1741.159974285839,71.45885687759863,38.46,1.43,79.93
furrytop,14201.28225341445,s-,1739.4232950628918,73.56408247923491,34.48,1.1,70.5
raazaboon,14201.170178063992,s-,1743.5628319797165,98.06545081068205,32.95,1.45,72.76
bonbonbonbon,14200.875892254588,s-,1741.0540050342586,92.25523016907097,39.82,1.53,78.39
arazora,14200.82228040803,s-,1741.3055603372472,77.88797396348873,33.89,1.42,67.39
zulualphasix,14200.7908814762,s-,1739.4729699453028,61.081103232432454,30.72,1.39,71.03
nikke2ndanni,14200.749172716627,s-,1740.9936667270401,97.91786512546201,36.94,1.17,76.6
junchunji,14200.526147681714,s-,1739.4433607134465,60.99321914135294,31.56,1.14,69.32
808,14200.067582570928,s-,1740.4026890495188,67.38444690148673,32.84,1.52,75.17
louis27,14199.302174795488,s-,1742.9104536211821,93.68325652844884,29,1.28,67.47
wyg0115,14197.946232918113,s-,1740.807958405126,82.82603031250999,30.75,1.27,74.61
tatslotto,14197.822077771887,s-,1739.2800467243778,72.99968342075015,40.35,1.71,80.62
orangemeatfish,14197.627400226616,s-,1740.3885260139882,68.25307555467565,30.87,1.32,74.13
lqvnet,14197.386398082292,s-,1739.203699426759,85.67515496820457,43.81,1.57,86.46
lavantor,14196.79674302283,s-,1739.7312856694136,85.33370472277444,31.51,1.25,64.68
voidandblackcat,14195.474849329259,s-,1742.5661179982508,83.998173218645,27.5,1.16,64.61
mare_propo,14195.431777705307,s-,1739.179118525359,61.287922579931305,27.73,1.23,63.95
punkyxd,14194.987044617323,s-,1740.3962467783222,69.34133760441435,35.39,1.22,76.63
ohitsray,14194.788103932739,s-,1739.2203041585472,61.81024762679192,35.23,1.58,77.79
vinniekorkor,14194.551740926034,s-,1740.0685764734644,67.39989282890117,36.02,1.13,74.65
siska1997,14194.304517210325,s-,1742.8157180135863,85.03086579948656,31.15,1.31,77.44
zithong,14194.283854509513,s-,1738.9872949723076,60.49304717679989,29.67,1.46,63.14
pouvri-xavier,14193.770679210535,s-,1738.9997935065348,60.7774766897455,31.93,2.12,72.06
chailam,14193.46207091332,s-,1739.9578440032867,67.11396452874116,25.04,1.2,61.72
jsnmxj,14193.43169066924,s-,1738.955635072723,63.62393660271372,35.23,2,71.01
nullicide,14193.294161206632,s-,1739.2060393576255,95.30796245531414,42.88,1.55,80.53
maxooma,14193.027468987502,s-,1742.2636980254617,96.03798985615342,36.93,1.26,80.55
mj976,14192.831663084604,s-,1740.5545442533264,71.20707504977565,28.96,1.35,70.71
maxk,14192.400366440095,s-,1738.9531788137856,61.01597510963492,33.63,1.55,70.56
a278pluspi,14191.992254641102,s-,1739.6497147025348,65.70053972622088,36.88,1.57,78.42
wooong2,14191.97570863095,s-,1739.3212828736118,76.57763011283939,27.37,1.56,67.56
yumii0524,14191.961941415022,s-,1788.3979013346586,72.2779197893983,31.29,1.52,70.92
booboorunaway,14191.780238124205,s-,1738.8451419377966,60.557419662027314,31.48,1.39,73.74
sodacheese,14191.534531725498,s-,1738.8194058775161,60.486907541104195,40.01,1.25,87.76
woaiwodeguojia,14190.410028411638,s-,1739.6504585908008,66.32945670010807,31.44,1.05,66.49
yuzuki-san,14190.010694399341,s-,1740.4222997733605,71.46574815935537,38.16,1.22,75.67
ito110,14189.925953206606,s-,1739.4067203110503,91.94147723565288,40.96,1.27,78.85
skeevball,14189.870026857136,s-,1740.9038933729923,74.61122800507532,31.24,1.42,74.77
luckss,14189.526559452777,s-,1739.9110200285963,89.36206077722986,37.27,1.38,78.24
carororofl,14188.745670158236,s-,1738.6929130031917,60.76627205179272,30.26,1.56,68.32
wmanz3,14188.668913388283,s-,1739.0170286062066,62.907484039526906,34.42,1.55,76.09
mirepoix,14186.841105398113,s-,1742.3971573811796,85.29523689687532,31.88,1.28,73.67
get_in_the_van,14186.088018882952,s-,1738.5265276419511,60.733483505835295,26.67,1.44,63.79
endizen,14185.826966786839,s-,1740.4151621418987,88.06448103075887,30.68,1.97,67.9
xeroxero,14185.569195877084,s-,1739.7488944873992,68.87457288174996,39.08,1.05,82.89
citrton,14185.142738902272,s-,1738.4591296263552,60.66812784796897,36.25,1.72,73.27
n666666,14185.060142035083,s-,1744.5187997358307,99.27444612077424,39.36,1.42,80.68
blockcontest,14185.016175747427,s-,1738.6551453108173,61.99684688187994,37.75,1.3,76.28
tomrolfe,14184.909543909618,s-,1738.492013936465,69.97518019806562,28.91,1.07,66.92
shiroe2_,14184.31229125418,s-,1738.407396828833,60.65949498955941,34.76,1.17,72.4
vortex_boat,14184.240288449195,s-,1739.2263995932274,66.01746942880979,32.99,1.29,70.14
junya-junya,14183.970834104959,s-,1739.6557315129628,68.90284626699703,37.09,1.61,81.33
honbab,14183.958588628664,s-,1740.6045330018283,85.01363071301016,24.23,1.17,53.39
psda,14183.888970575243,s-,1742.651379920554,88.04963824234652,25.23,1.24,56.06
user-42368350513,14183.537305851392,s-,1738.5521349847627,83.91101494729551,31.61,1.43,70.21
blooknook,14182.323491739886,s-,1738.4681792709275,62.84433941526173,34.23,1.38,72.89
